Nama_Perusahaan,Kelurahan,Kecamatan,Kota,Provinsi,Sektor,Klasifikasi_Perusahaan,Status_Kepemilikan,Pria,Wanita,Total_TK,TKA_Pria,TKA_Wanita,Disabilitas_Pria,Disabilitas_Wanita,PKWTT_Pria,PKWT_Pria,PKWTT_Wanita,PKWT_Wanita,PKWTT_Wanita_Disabilitas,PKWT_Wanita_Disabilitas,PKWTT_Pria_Disabilitas,PKWT_Pria_Disabilitas,Permodalan,PP,PKB
Perusahaan 1003,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Bank Umum Syariah Devisa,Kecil,Swasta,6,10,16,0,0,0,0,6,0,10,0,0,0,0,0,PMDN,Ya,Tidak
Perusahaan 1004,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1005,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 1006,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Aktivitas Fotografi,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1007,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Melalui Media Untuk Komoditi Makanan, Minuman, Tembakau, Kimia, Farmasi, Kosmetik Dan Alat Laboratorium",Mikro,Perseorangan,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1008,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Buah-Buahan,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1009,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Berbagai Macam Material Bangunan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1010,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Instalasi Mekanikal,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1011,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1012,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Restoran,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMA,Tidak,Tidak
Perusahaan 1013,Gandul,Cinere,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1014,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Peralatan Dan Perlengkapan Rumah Tangga,Mikro,Perseorangan,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1015,Bedahan,Sawangan,KOTA DEPOK,JAWA BARAT,Angkutan Taksi,Menengah,Swasta,26,1,27,0,0,0,0,26,0,1,0,0,0,0,0,PMDN,Ya,Ya
Perusahaan 1016,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Warung Makan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1017,Abadi Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1018,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Gas Elpiji,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1019,Curug,Bojongsari,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1020,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1021,Gandul,Cinere,KOTA DEPOK,JAWA BARAT,Aktivitas Penyedia Gabungan Jasa Penunjang Fasilitas,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1022,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Daging Ayam Dan Daging Ayam Olahan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1023,Cilodong,Cilodong,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Berbagai Macam Material Bangunan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1024,Beji,Beji,KOTA DEPOK,JAWA BARAT,Industri Produk Roti Dan Kue,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1025,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Jasa Pendidikan Olahraga Dan Rekreasi,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1026,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Peralatan Dan Perlengkapan Rumah Tangga,Menengah,Swasta,26,16,42,0,0,0,0,7,19,2,14,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1027,Pengasinan,Sawangan,KOTA DEPOK,JAWA BARAT,Restoran,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1028,Curug,Bojongsari,KOTA DEPOK,JAWA BARAT,"Industri Pompa Lainnya, Kompresor, Kran Dan Klep/Katup",Belum Input Data,Patungan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1029,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Makanan Dan Minuman Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1030,Kalimulya,Cilodong,KOTA DEPOK,JAWA BARAT,Periklanan,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1031,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1032,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Aktivitas Pengembangan Aplikasi Perdagangan Melalui Internet (E-Commerce),Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1033,Curug,Cimanggis,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1034,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Berbagai Macam Barang,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1035,Pasir Putih,Sawangan,KOTA DEPOK,JAWA BARAT,Event Organizer,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1036,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Industri Peralatan Pemanas Dan Masak Bukan Listrik Rumah Tangga,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1037,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Alat Fotografi Dan Perlengkapannya,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1038,Mampang,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 1039,Kalibaru,Cilodong,KOTA DEPOK,JAWA BARAT,Aktivitas Perparkiran Di Luar Badan Jalan (Off Street Parking),Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
